Year,Race,Track,Driver,Team,LapNumber,Compound,TyreLife,TrackStatus,PracticeLapTimeDelta,QualifyingPosition
2022,French Grand Prix,Circuit Paul Ricard,ALO,Alpine,9.0,SOFT,2.0,1,1.0187,8
2022,French Grand Prix,Circuit Paul Ricard,MAG,Haas F1 Team,10.0,SOFT,2.0,1,1.0151,9
2022,French Grand Prix,Circuit Paul Ricard,TSU,AlphaTauri,12.0,SOFT,3.0,1,1.0218,10
2022,French Grand Prix,Circuit Paul Ricard,RIC,McLaren,10.0,SOFT,2.0,1,1.0157,11
2022,French Grand Prix,Circuit Paul Ricard,OCO,Alpine,9.0,SOFT,2.0,1,1.0231,12
2022,French Grand Prix,Circuit Paul Ricard,BOT,Alfa Romeo,13.0,SOFT,2.0,1,1.0188,13
2022,French Grand Prix,Circuit Paul Ricard,VET,Aston Martin,13.0,SOFT,5.0,1,1.0205,14
2022,French Grand Prix,Circuit Paul Ricard,ALB,Williams,9.0,SOFT,3.0,1,1.023,15
2022,French Grand Prix,Circuit Paul Ricard,GAS,AlphaTauri,14.0,SOFT,5.0,1,1.0149,16
2022,French Grand Prix,Circuit Paul Ricard,STR,Aston Martin,9.0,SOFT,2.0,1,1.0224,17
2022,French Grand Prix,Circuit Paul Ricard,ZHO,Alfa Romeo,12.0,SOFT,2.0,1,1.023,18
2022,French Grand Prix,Circuit Paul Ricard,MSC,Haas F1 Team,9.0,SOFT,3.0,1,1.0288,19
2022,French Grand Prix,Circuit Paul Ricard,LAT,Williams,9.0,SOFT,2.0,1,1.0312,20
2022,Hungarian Grand Prix,Hungaroring,RUS,Mercedes,14.0,SOFT,3.0,1,1.0116,1
2022,Hungarian Grand Prix,Hungaroring,SAI,Ferrari,13.0,SOFT,4.0,1,1.0029,2
2022,Hungarian Grand Prix,Hungaroring,LEC,Ferrari,9.0,SOFT,2.0,1,1.0,3
2022,Hungarian Grand Prix,Hungaroring,NOR,McLaren,9.0,SOFT,2.0,1,1.0028,4
2022,Hungarian Grand Prix,Hungaroring,OCO,Alpine,9.0,SOFT,2.0,1,1.0149,5
2022,Hungarian Grand Prix,Hungaroring,ALO,Alpine,10.0,SOFT,2.0,1,1.0077,6
2022,Hungarian Grand Prix,Hungaroring,HAM,Mercedes,9.0,SOFT,2.0,1,1.014,7
2022,Hungarian Grand Prix,Hungaroring,BOT,Alfa Romeo,13.0,SOFT,2.0,1,1.0123,8
2022,Hungarian Grand Prix,Hungaroring,RIC,McLaren,9.0,SOFT,2.0,1,1.0054,9
2022,Hungarian Grand Prix,Hungaroring,PER,Red Bull Racing,10.0,SOFT,2.0,1,1.0121,10
2022,Hungarian Grand Prix,Hungaroring,ZHO,Alfa Romeo,10.0,SOFT,2.0,1,1.0148,11
2022,Hungarian Grand Prix,Hungaroring,VER,Red Bull Racing,10.0,SOFT,2.0,1,1.0036,12
2022,Hungarian Grand Prix,Hungaroring,MAG,Haas F1 Team,14.0,SOFT,5.0,1,1.0175,13
2022,Hungarian Grand Prix,Hungaroring,STR,Aston Martin,11.0,SOFT,2.0,1,1.016,14
2022,Hungarian Grand Prix,Hungaroring,MSC,Haas F1 Team,11.0,SOFT,2.0,1,1.0196,15
2022,Hungarian Grand Prix,Hungaroring,TSU,AlphaTauri,12.0,SOFT,3.0,1,1.0265,16
2022,Hungarian Grand Prix,Hungaroring,ALB,Williams,6.0,SOFT,6.0,1,1.0277,17
2022,Hungarian Grand Prix,Hungaroring,VET,Aston Martin,11.0,SOFT,2.0,1,1.0103,18
2022,Hungarian Grand Prix,Hungaroring,GAS,AlphaTauri,13.0,SOFT,5.0,1,1.0164,19
2022,Hungarian Grand Prix,Hungaroring,LAT,Williams,8.0,SOFT,2.0,1,1.026,20
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,VER,Red Bull Racing,9.0,SOFT,2.0,1,1.0,1
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,SAI,Ferrari,9.0,SOFT,2.0,1,1.0108,2
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,PER,Red Bull Racing,9.0,SOFT,2.0,1,1.0174,3
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,LEC,Ferrari,10.0,SOFT,2.0,1,1.0082,4
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,OCO,Alpine,11.0,SOFT,2.0,1,1.0231,5
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,ALO,Alpine,9.0,SOFT,2.0,1,1.0139,6
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,HAM,Mercedes,8.0,SOFT,2.0,1,1.0131,7
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,RIC,McLaren,8.0,SOFT,2.0,1,1.0166,8
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,RUS,Mercedes,11.0,SOFT,4.0,1,1.0145,9
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,GAS,AlphaTauri,11.0,SOFT,2.0,1,1.0216,10
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,ALB,Williams,8.0,SOFT,2.0,1,1.0191,11
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,ZHO,Alfa Romeo,11.0,SOFT,2.0,1,1.02,12
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,NOR,McLaren,6.0,SOFT,2.0,1,1.0103,13
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,VET,Aston Martin,11.0,SOFT,2.0,1,1.0224,14
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,LAT,Williams,7.0,SOFT,2.0,1,1.0294,15
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,MAG,Haas F1 Team,9.0,SOFT,2.0,1,1.0256,16
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,STR,Aston Martin,9.0,SOFT,2.0,1,1.0107,17
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,TSU,AlphaTauri,10.0,SOFT,2.0,1,1.0204,18
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,MSC,Haas F1 Team,4.0,SOFT,4.0,1,1.042,19
2022,Belgian Grand Prix,Circuit de Spa-Francorchamps,BOT,Alfa Romeo,10.0,SOFT,2.0,1,1.0276,20
2022,Dutch Grand Prix,Circuit Zandvoort,VER,Red Bull Racing,8.0,SOFT,8.0,1,1.0096,1
2022,Dutch Grand Prix,Circuit Zandvoort,LEC,Ferrari,14.0,MEDIUM,14.0,1,1.0,2
2022,Dutch Grand Prix,Circuit Zandvoort,SAI,Ferrari,10.0,MEDIUM,10.0,1,1.0001,3
2022,Dutch Grand Prix,Circuit Zandvoort,HAM,Mercedes,10.0,MEDIUM,10.0,1,1.001,4
2022,Dutch Grand Prix,Circuit Zandvoort,PER,Red Bull Racing,11.0,MEDIUM,11.0,1,1.0159,5
2022,Dutch Grand Prix,Circuit Zandvoort,RUS,Mercedes,11.0,MEDIUM,11.0,1,1.0043,6
2022,Dutch Grand Prix,Circuit Zandvoort,NOR,McLaren,10.0,MEDIUM,10.0,1,1.0014,7
2022,Dutch Grand Prix,Circuit Zandvoort,STR,Aston Martin,14.0,MEDIUM,14.0,1,1.0055,8
2022,Dutch Grand Prix,Circuit Zandvoort,MSC,Haas F1 Team,10.0,MEDIUM,10.0,1,1.0174,9
2022,Dutch Grand Prix,Circuit Zandvoort,OCO,Alpine,10.0,MEDIUM,10.0,1,1.0133,10
2022,Dutch Grand Prix,Circuit Zandvoort,ALO,Alpine,9.0,HARD,9.0,1,1.007,11
2022,Dutch Grand Prix,Circuit Zandvoort,ZHO,Alfa Romeo,12.0,MEDIUM,12.0,1,1.0177,12
2022,Dutch Grand Prix,Circuit Zandvoort,ALB,Williams,8.0,SOFT,8.0,1,1.0206,13
2022,Dutch Grand Prix,Circuit Zandvoort,BOT,Alfa Romeo,14.0,MEDIUM,14.0,1,1.0252,14
2022,Dutch Grand Prix,Circuit Zandvoort,RIC,McLaren,7.0,MEDIUM,7.0,1,1.0141,15
2022,Dutch Grand Prix,Circuit Zandvoort,MAG,Haas F1 Team,9.0,MEDIUM,9.0,1,1.0268,16
2022,Dutch Grand Prix,Circuit Zandvoort,VET,Aston Martin,13.0,MEDIUM,13.0,1,1.0175,17
2022,Dutch Grand Prix,Circuit Zandvoort,TSU,AlphaTauri,9.0,MEDIUM,9.0,1,1.0148,18
2022,Dutch Grand Prix,Circuit Zandvoort,LAT,Williams,10.0,MEDIUM,10.0,1,1.0339,19
2022,Italian Grand Prix,Monza Circuit,LEC,Ferrari,11.0,SOFT,5.0,1,1.0024,1
2022,Italian Grand Prix,Monza Circuit,VER,Red Bull Racing,9.0,SOFT,3.0,2,1.0018,2
2022,Italian Grand Prix,Monza Circuit,SAI,Ferrari,11.0,SOFT,3.0,1,1.0,3
2022,Italian Grand Prix,Monza Circuit,PER,Red Bull Racing,13.0,SOFT,4.0,1,1.0089,4
2022,Italian Grand Prix,Monza Circuit,HAM,Mercedes,8.0,SOFT,2.0,2,1.0103,5
2022,Italian Grand Prix,Monza Circuit,RUS,Mercedes,11.0,SOFT,3.0,1,1.0088,6
2022,Italian Grand Prix,Monza Circuit,NOR,McLaren,10.0,SOFT,2.0,1,1.0083,7
2022,Italian Grand Prix,Monza Circuit,ALO,Alpine,8.0,SOFT,2.0,1,1.0133,8
2022,Italian Grand Prix,Monza Circuit,RIC,McLaren,10.0,SOFT,2.0,1,1.0153,9
2022,Italian Grand Prix,Monza Circuit,TSU,AlphaTauri,7.0,MEDIUM,7.0,1,1.019,10
2022,Italian Grand Prix,Monza Circuit,OCO,Alpine,15.0,SOFT,6.0,1,1.013,11
2022,Italian Grand Prix,Monza Circuit,BOT,Alfa Romeo,2.0,SOFT,2.0,1,1.0163,12
2022,Italian Grand Prix,Monza Circuit,ZHO,Alfa Romeo,11.0,SOFT,2.0,1,1.0156,13
2022,Italian Grand Prix,Monza Circuit,LAT,Williams,8.0,SOFT,2.0,1,1.0284,14
2022,Italian Grand Prix,Monza Circuit,VET,Aston Martin,13.0,SOFT,3.0,1,1.0253,15
2022,Italian Grand Prix,Monza Circuit,GAS,AlphaTauri,15.0,SOFT,7.0,1,1.018,16
2022,Italian Grand Prix,Monza Circuit,STR,Aston Martin,10.0,SOFT,3.0,2,1.026,17
2022,Italian Grand Prix,Monza Circuit,MAG,Haas F1 Team,9.0,SOFT,4.0,1,1.0232,18
2022,Italian Grand Prix,Monza Circuit,MSC,Haas F1 Team,6.0,SOFT,2.0,1,1.0358,19
2022,Singapore Grand Prix,Marina Bay Street Circuit,LEC,Ferrari,9.0,SOFT,2.0,1,1.002,1
2022,Singapore Grand Prix,Marina Bay Street Circuit,PER,Red Bull Racing,5.0,SOFT,5.0,1,1.0129,2
2022,Singapore Grand Prix,Marina Bay Street Circuit,HAM,Mercedes,11.0,SOFT,4.0,1,1.0058,3
2022,Singapore Grand Prix,Marina Bay Street Circuit,SAI,Ferrari,13.0,SOFT,5.0,1,1.0,4
2022,Singapore Grand Prix,Marina Bay Street Circuit,ALO,Alpine,12.0,SOFT,5.0,1,1.0091,5
2022,Singapore Grand Prix,Marina Bay Street Circuit,NOR,McLaren,9.0,SOFT,2.0,1,1.0139,6
2022,Singapore Grand Prix,Marina Bay Street Circuit,GAS,AlphaTauri,10.0,SOFT,2.0,1,1.0183,7
2022,Singapore Grand Prix,Marina Bay Street Circuit,VER,Red Bull Racing,5.0,SOFT,2.0,1,1.0033,8
2022,Singapore Grand Prix,Marina Bay Street Circuit,MAG,Haas F1 Team,8.0,SOFT,2.0,1,1.0179,9
2022,Singapore Grand Prix,Marina Bay Street Circuit,TSU,AlphaTauri,9.0,MEDIUM,9.0,1,1.0256,10
2022,Singapore Grand Prix,Marina Bay Street Circuit,RUS,Mercedes,14.0,SOFT,4.0,2,1.0032,11
2022,Singapore Grand Prix,Marina Bay Street Circuit,STR,Aston Martin,10.0,SOFT,5.0,1,1.0136,12
2022,Singapore Grand Prix,Marina Bay Street Circuit,MSC,Haas F1 Team,8.0,SOFT,2.0,1,1.0296,13
2022,Singapore Grand Prix,Marina Bay Street Circuit,VET,Aston Martin,10.0,SOFT,2.0,1,1.0162,14
2022,Singapore Grand Prix,Marina Bay Street Circuit,ZHO,Alfa Romeo,12.0,SOFT,4.0,1,1.0189,15
2022,Singapore Grand Prix,Marina Bay Street Circuit,BOT,Alfa Romeo,11.0,SOFT,2.0,1,1.0082,16
2022,Singapore Grand Prix,Marina Bay Street Circuit,RIC,McLaren,10.0,SOFT,4.0,1,1.0279,17
2022,Singapore Grand Prix,Marina Bay Street Circuit,OCO,Alpine,11.0,SOFT,4.0,2,1.008,18
2022,Singapore Grand Prix,Marina Bay Street Circuit,ALB,Williams,8.0,SOFT,2.0,1,1.0249,19
2022,Singapore Grand Prix,Marina Bay Street Circuit,LAT,Williams,9.0,SOFT,2.0,1,1.0387,20
2022,Japanese Grand Prix,Suzuka International Racing Course,VER,Red Bull Racing,6.0,INTERMEDIATE,10.0,1,1.0083,1
2022,Japanese Grand Prix,Suzuka International Racing Course,LEC,Ferrari,9.0,INTERMEDIATE,14.0,1,1.0272,2
2022,Japanese Grand Prix,Suzuka International Racing Course,SAI,Ferrari,12.0,INTERMEDIATE,10.0,1,1.0124,3
2022,Japanese Grand Prix,Suzuka International Racing Course,PER,Red Bull Racing,11.0,INTERMEDIATE,15.0,1,1.0088,4
2022,Japanese Grand Prix,Suzuka International Racing Course,OCO,Alpine,3.0,INTERMEDIATE,8.0,1,1.0191,5
2022,Japanese Grand Prix,Suzuka International Racing Course,HAM,Mercedes,13.0,INTERMEDIATE,2.0,1,1.0023,6
2022,Japanese Grand Prix,Suzuka International Racing Course,ALO,Alpine,6.0,INTERMEDIATE,9.0,1,1.0157,7
2022,Japanese Grand Prix,Suzuka International Racing Course,RUS,Mercedes,16.0,INTERMEDIATE,2.0,1,1.0,8
2022,Japanese Grand Prix,Suzuka International Racing Course,VET,Aston Martin,7.0,INTERMEDIATE,10.0,1,1.0326,9
2022,Japanese Grand Prix,Suzuka International Racing Course,RIC,McLaren,7.0,INTERMEDIATE,9.0,1,1.0402,10
2022,Japanese Grand Prix,Suzuka International Racing Course,BOT,Alfa Romeo,9.0,INTERMEDIATE,14.0,1,1.0176,11
2022,Japanese Grand Prix,Suzuka International Racing Course,TSU,AlphaTauri,11.0,INTERMEDIATE,12.0,1,1.0326,12
2022,Japanese Grand Prix,Suzuka International Racing Course,ZHO,Alfa Romeo,11.0,INTERMEDIATE,13.0,1,1.0254,13
2022,Japanese Grand Prix,Suzuka International Racing Course,NOR,McLaren,10.0,INTERMEDIATE,10.0,1,1.0388,14
2022,Japanese Grand Prix,Suzuka International Racing Course,ALB,Williams,11.0,INTERMEDIATE,12.0,1,1.0305,15
2022,Japanese Grand Prix,Suzuka International Racing Course,GAS,AlphaTauri,11.0,INTERMEDIATE,12.0,1,1.0508,16
2022,Japanese Grand Prix,Suzuka International Racing Course,MAG,Haas F1 Team,13.0,INTERMEDIATE,2.0,1,1.0123,17
2022,Japanese Grand Prix,Suzuka International Racing Course,STR,Aston Martin,7.0,INTERMEDIATE,12.0,1,1.0475,18
2022,Japanese Grand Prix,Suzuka International Racing Course,LAT,Williams,11.0,INTERMEDIATE,12.0,1,1.0297,19
2022,United States Grand Prix,Circuit of the Americas,SAI,Ferrari,7.0,TEST_UNKNOWN,2.0,1,1.0147,1
2022,United States Grand Prix,Circuit of the Americas,LEC,Ferrari,7.0,MEDIUM,2.0,1,1.0,2
2022,United States Grand Prix,Circuit of the Americas,VER,Red Bull Racing,9.0,TEST_UNKNOWN,4.0,1,1.0286,3
2022,United States Grand Prix,Circuit of the Americas,PER,Red Bull Racing,9.0,TEST_UNKNOWN,4.0,1,1.0314,4
2022,United States Grand Prix,Circuit of the Americas,HAM,Mercedes,4.0,TEST_UNKNOWN,4.0,1,1.0298,5
2022,United States Grand Prix,Circuit of the Americas,RUS,Mercedes,4.0,TEST_UNKNOWN,4.0,1,1.0388,6
2022,United States Grand Prix,Circuit of the Americas,STR,Aston Martin,9.0,TEST_UNKNOWN,4.0,1,1.0413,7
2022,United States Grand Prix,Circuit of the Americas,NOR,McLaren,7.0,TEST_UNKNOWN,2.0,1,1.0283,8
2022,United States Grand Prix,Circuit of the Americas,ALO,Alpine,8.0,TEST_UNKNOWN,3.0,1,1.0467,9
2022,United States Grand Prix,Circuit of the Americas,BOT,Alfa Romeo,12.0,SOFT,5.0,1,1.0074,10
2022,United States Grand Prix,Circuit of the Americas,ALB,Williams,9.0,TEST_UNKNOWN,4.0,1,1.0521,11
2022,United States Grand Prix,Circuit of the Americas,VET,Aston Martin,9.0,TEST_UNKNOWN,4.0,1,1.0521,12
2022,United States Grand Prix,Circuit of the Americas,GAS,AlphaTauri,7.0,TEST_UNKNOWN,2.0,1,1.0313,13
2022,United States Grand Prix,Circuit of the Americas,MAG,Haas F1 Team,7.0,TEST_UNKNOWN,2.0,1,1.0338,14
2022,United States Grand Prix,Circuit of the Americas,ZHO,Alfa Romeo,8.0,TEST_UNKNOWN,3.0,1,1.0398,15
2022,United States Grand Prix,Circuit of the Americas,RIC,McLaren,12.0,SOFT,2.0,1,1.0084,16
2022,United States Grand Prix,Circuit of the Americas,OCO,Alpine,9.0,TEST_UNKNOWN,4.0,1,1.0465,17
2022,United States Grand Prix,Circuit of the Americas,MSC,Haas F1 Team,7.0,TEST_UNKNOWN,2.0,1,1.0279,18
2022,United States Grand Prix,Circuit of the Americas,TSU,AlphaTauri,8.0,TEST_UNKNOWN,3.0,1,1.0348,19
2022,United States Grand Prix,Circuit of the Americas,LAT,Williams,8.0,TEST_UNKNOWN,3.0,1,1.0569,20
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,VER,Red Bull Racing,7.0,TEST_UNKNOWN,2.0,1,1.0202,1
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,RUS,Mercedes,10.0,SOFT,2.0,1,1.0,2
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,HAM,Mercedes,8.0,TEST_UNKNOWN,3.0,1,1.0192,3
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,PER,Red Bull Racing,7.0,TEST_UNKNOWN,2.0,1,1.0201,4
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,SAI,Ferrari,7.0,TEST_UNKNOWN,2.0,1,1.0215,5
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,BOT,Alfa Romeo,7.0,TEST_UNKNOWN,2.0,1,1.0253,6
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,LEC,Ferrari,7.0,TEST_UNKNOWN,2.0,1,1.0206,7
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,NOR,McLaren,7.0,TEST_UNKNOWN,2.0,1,1.0346,8
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,ALO,Alpine,8.0,TEST_UNKNOWN,3.0,1,1.0296,9
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,OCO,Alpine,11.0,SOFT,2.0,1,1.0151,10
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,RIC,McLaren,8.0,TEST_UNKNOWN,3.0,1,1.0349,11
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,ZHO,Alfa Romeo,8.0,TEST_UNKNOWN,3.0,1,1.0425,12
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,TSU,AlphaTauri,8.0,SOFT,2.0,1,1.0104,13
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,GAS,AlphaTauri,7.0,TEST_UNKNOWN,2.0,1,1.0267,14
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,MAG,Haas F1 Team,5.0,TEST_UNKNOWN,2.0,1,1.0418,15
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,MSC,Haas F1 Team,7.0,TEST_UNKNOWN,2.0,1,1.0364,16
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,VET,Aston Martin,7.0,TEST_UNKNOWN,2.0,1,1.03,17
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,STR,Aston Martin,9.0,TEST_UNKNOWN,4.0,1,1.0359,18
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,ALB,Williams,2.0,SOFT,2.0,1,1.031,19
2022,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,LAT,Williams,8.0,TEST_UNKNOWN,3.0,1,1.0419,20
2022,São Paulo Grand Prix,Interlagos Circuit,LEC,Ferrari,4.0,SOFT,8.0,1,1.0169,1
2022,São Paulo Grand Prix,Interlagos Circuit,GAS,AlphaTauri,2.0,SOFT,8.0,1,1.0138,2
2022,São Paulo Grand Prix,Interlagos Circuit,MAG,Haas F1 Team,2.0,MEDIUM,7.0,1,1.0162,3
2022,São Paulo Grand Prix,Interlagos Circuit,VET,Aston Martin,28.0,SOFT,8.0,1,1.0241,4
2022,São Paulo Grand Prix,Interlagos Circuit,VER,Red Bull Racing,18.0,SOFT,6.0,1,1.0066,5
2022,São Paulo Grand Prix,Interlagos Circuit,RUS,Mercedes,3.0,SOFT,9.0,1,1.0042,6
2022,São Paulo Grand Prix,Interlagos Circuit,RIC,McLaren,9.0,SOFT,7.0,1,1.0186,7
2022,São Paulo Grand Prix,Interlagos Circuit,STR,Aston Martin,28.0,SOFT,8.0,1,1.0222,8
2022,São Paulo Grand Prix,Interlagos Circuit,NOR,McLaren,21.0,MEDIUM,10.0,1,1.0167,9
2022,São Paulo Grand Prix,Interlagos Circuit,SAI,Ferrari,21.0,SOFT,7.0,1,1.0168,10
2022,São Paulo Grand Prix,Interlagos Circuit,OCO,Alpine,11.0,SOFT,6.0,1,1.0,11
2022,São Paulo Grand Prix,Interlagos Circuit,ALO,Alpine,21.0,MEDIUM,15.0,1,1.006,12
2022,São Paulo Grand Prix,Interlagos Circuit,HAM,Mercedes,12.0,SOFT,5.0,1,1.0071,13
2022,São Paulo Grand Prix,Interlagos Circuit,LAT,Williams,16.0,SOFT,3.0,1,1.0211,14
2022,São Paulo Grand Prix,Interlagos Circuit,ZHO,Alfa Romeo,17.0,SOFT,5.0,1,1.025,15
2022,São Paulo Grand Prix,Interlagos Circuit,BOT,Alfa Romeo,23.0,SOFT,12.0,1,1.0193,16
2022,São Paulo Grand Prix,Interlagos Circuit,PER,Red Bull Racing,19.0,SOFT,7.0,1,1.0025,17
2022,São Paulo Grand Prix,Interlagos Circuit,TSU,AlphaTauri,17.0,SOFT,3.0,1,1.0169,18
2022,São Paulo Grand Prix,Interlagos Circuit,MSC,Haas F1 Team,22.0,SOFT,2.0,1,1.0145,19
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,VER,Red Bull Racing,14.0,SOFT,2.0,1,1.0,1
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,PER,Red Bull Racing,8.0,SOFT,2.0,1,1.0083,2
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,LEC,Ferrari,10.0,SOFT,2.0,1,1.0053,3
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,SAI,Ferrari,16.0,SOFT,7.0,2,1.0092,4
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,HAM,Mercedes,13.0,SOFT,5.0,1,1.0072,5
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,RUS,Mercedes,12.0,SOFT,3.0,1,1.004,6
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,NOR,McLaren,11.0,SOFT,4.0,1,1.0145,7
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,OCO,Alpine,9.0,SOFT,2.0,1,1.0105,8
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,VET,Aston Martin,11.0,SOFT,2.0,1,1.0147,9
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,RIC,McLaren,9.0,SOFT,2.0,2,1.0115,10
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,ALO,Alpine,14.0,SOFT,2.0,1,1.0105,11
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,TSU,AlphaTauri,11.0,SOFT,2.0,1,1.018,12
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,MSC,Haas F1 Team,10.0,SOFT,2.0,1,1.0199,13
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,STR,Aston Martin,13.0,SOFT,5.0,2,1.0165,14
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,ZHO,Alfa Romeo,14.0,SOFT,5.0,1,1.0157,15
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,MAG,Haas F1 Team,12.0,SOFT,5.0,2,1.0208,16
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,GAS,AlphaTauri,8.0,MEDIUM,8.0,1,1.0222,17
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,BOT,Alfa Romeo,9.0,SOFT,2.0,1,1.0136,18
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,ALB,Williams,9.0,SOFT,2.0,1,1.0188,19
2022,Abu Dhabi Grand Prix,Yas Marina Circuit,LAT,Williams,9.0,SOFT,2.0,1,1.0249,20
